帧索引,时间戳(ISO),卫星位置_x(m),卫星位置_y(m),卫星位置_z(m),卫星四元数_w,卫星四元数_x,卫星四元数_y,卫星四元数_z,摄像机焦距(mm),摄像机类型,摄像机传感器宽度(mm),摄像机传感器高度(mm)
1,2025-01-01T00:00:00,-45.832039,-28.630333,1743.095825,0.058615,-0.427578,-0.228782,-0.872583,50.00,PERSP,36.00,24.00
2,2025-01-01T00:00:20.240964,-45.805901,-28.660509,1743.097168,0.058863,-0.427426,-0.228936,-0.872600,50.00,PERSP,36.00,24.00
3,2025-01-01T00:00:40.481928,-45.783199,-28.694965,1743.097534,0.059176,-0.427309,-0.229103,-0.872592,50.00,PERSP,36.00,24.00
4,2025-01-01T00:01:00.722892,-45.783199,-28.694965,1743.097534,0.059176,-0.427309,-0.229103,-0.872592,50.00,PERSP,36.00,24.00
5,2025-01-01T00:01:20.963855,-45.727768,-28.777908,1743.097290,0.059948,-0.427062,-0.229498,-0.872557,50.00,PERSP,36.00,24.00
6,2025-01-01T00:01:41.204819,-45.697556,-28.826307,1743.099365,0.060415,-0.426954,-0.229721,-0.872519,50.00,PERSP,36.00,24.00
7,2025-01-01T00:02:01.445783,-45.670620,-28.878725,1743.100220,0.060946,-0.426884,-0.229954,-0.872454,50.00,PERSP,36.00,24.00
8,2025-01-01T00:02:21.686747,-45.638012,-28.935638,1743.099976,0.061524,-0.426807,-0.230208,-0.872385,50.00,PERSP,36.00,24.00
9,2025-01-01T00:02:41.927711,-45.593674,-28.998995,1743.101440,0.062094,-0.426575,-0.230518,-0.872376,50.00,PERSP,36.00,24.00
10,2025-01-01T00:03:02.168675,-45.549767,-29.066114,1743.101685,0.062732,-0.426396,-0.230834,-0.872334,50.00,PERSP,36.00,24.00
11,2025-01-01T00:03:22.409639,-45.507042,-29.137400,1743.105347,0.063431,-0.426248,-0.231161,-0.872269,50.00,PERSP,36.00,24.00
12,2025-01-01T00:03:42.650602,-45.456635,-29.213669,1743.105469,0.064161,-0.426054,-0.231518,-0.872216,50.00,PERSP,36.00,24.00
13,2025-01-01T00:04:02.891566,-45.406700,-29.294043,1743.107910,0.064940,-0.425863,-0.231893,-0.872152,50.00,PERSP,36.00,24.00
14,2025-01-01T00:04:23.132530,-45.351639,-29.379082,1743.108765,0.065755,-0.425641,-0.232292,-0.872093,50.00,PERSP,36.00,24.00
15,2025-01-01T00:04:43.373494,-45.288692,-29.468937,1743.110596,0.066590,-0.425348,-0.232726,-0.872057,50.00,PERSP,36.00,24.00
16,2025-01-01T00:05:03.614458,-45.233440,-29.561760,1743.109131,0.067516,-0.425174,-0.233150,-0.871957,50.00,PERSP,36.00,24.00
17,2025-01-01T00:05:23.855422,-45.167656,-29.659710,1743.111572,0.068451,-0.424902,-0.233614,-0.871893,50.00,PERSP,36.00,24.00
18,2025-01-01T00:05:44.096386,-45.100151,-29.761669,1743.112183,0.069435,-0.424637,-0.234094,-0.871815,50.00,PERSP,36.00,24.00
19,2025-01-01T00:06:04.337349,-45.027626,-29.867785,1743.108887,0.070447,-0.424327,-0.234601,-0.871749,50.00,PERSP,36.00,24.00
20,2025-01-01T00:06:24.578313,-44.962498,-29.977007,1743.109253,0.071547,-0.424138,-0.235097,-0.871618,50.00,PERSP,36.00,24.00
21,2025-01-01T00:06:44.819277,-44.879143,-30.091499,1743.105347,0.072616,-0.423744,-0.235655,-0.871570,50.00,PERSP,36.00,24.00
22,2025-01-01T00:07:05.060241,-44.800156,-30.208935,1743.109253,0.073764,-0.423448,-0.236208,-0.871468,50.00,PERSP,36.00,24.00
23,2025-01-01T00:07:25.301205,-44.718132,-30.330357,1743.110474,0.074943,-0.423124,-0.236782,-0.871369,50.00,PERSP,36.00,24.00
24,2025-01-01T00:07:45.542169,-44.634590,-30.455053,1743.109619,0.076170,-0.422817,-0.237368,-0.871252,50.00,PERSP,36.00,24.00
25,2025-01-01T00:08:05.783133,-44.546490,-30.583595,1743.108765,0.077421,-0.422465,-0.237979,-0.871146,50.00,PERSP,36.00,24.00
26,2025-01-01T00:08:26.024096,-44.461613,-30.714891,1743.109619,0.078738,-0.422182,-0.238590,-0.870998,50.00,PERSP,36.00,24.00
27,2025-01-01T00:08:46.265060,-44.364601,-30.850317,1743.109985,0.080052,-0.421786,-0.239239,-0.870892,50.00,PERSP,36.00,24.00
28,2025-01-01T00:09:06.506024,-44.264156,-30.989206,1743.112305,0.081391,-0.421350,-0.239911,-0.870794,50.00,PERSP,36.00,24.00
29,2025-01-01T00:09:26.746988,-44.162003,-31.131325,1743.118530,0.082778,-0.420946,-0.240589,-0.870672,50.00,PERSP,36.00,24.00
30,2025-01-01T00:09:46.987952,-44.064404,-31.275343,1743.120239,0.084219,-0.420592,-0.241270,-0.870516,50.00,PERSP,36.00,24.00
31,2025-01-01T00:10:07.228916,-43.961681,-31.422491,1743.125244,0.085692,-0.420228,-0.241966,-0.870355,50.00,PERSP,36.00,24.00
32,2025-01-01T00:10:27.469880,-43.961681,-31.422491,1743.125244,0.085692,-0.420228,-0.241966,-0.870355,50.00,PERSP,36.00,24.00
33,2025-01-01T00:10:47.710843,-43.746941,-31.725763,1743.127319,0.088716,-0.419430,-0.243410,-0.870034,50.00,PERSP,36.00,24.00
34,2025-01-01T00:11:07.951807,-43.632263,-31.881361,1743.122559,0.090265,-0.418995,-0.244156,-0.869876,50.00,PERSP,36.00,24.00
35,2025-01-01T00:11:28.192771,-43.510181,-32.039761,1743.120239,0.091814,-0.418471,-0.244931,-0.869747,50.00,PERSP,36.00,24.00
36,2025-01-01T00:11:48.433735,-43.391129,-32.200153,1743.117676,0.093414,-0.418008,-0.245705,-0.869582,50.00,PERSP,36.00,24.00
37,2025-01-01T00:12:08.674699,-43.267517,-32.362827,1743.113281,0.095031,-0.417508,-0.246496,-0.869423,50.00,PERSP,36.00,24.00
38,2025-01-01T00:12:28.915663,-43.149990,-32.526970,1743.112183,0.096714,-0.417116,-0.247276,-0.869204,50.00,PERSP,36.00,24.00
39,2025-01-01T00:12:49.156627,-43.018974,-32.693867,1743.107056,0.098376,-0.416586,-0.248091,-0.869039,50.00,PERSP,36.00,24.00
40,2025-01-01T00:13:09.397590,-42.898792,-32.861614,1743.105103,0.100111,-0.416194,-0.248889,-0.868801,50.00,PERSP,36.00,24.00
41,2025-01-01T00:13:29.638554,-42.764458,-33.031883,1743.099731,0.101820,-0.415654,-0.249723,-0.868621,50.00,PERSP,36.00,24.00
42,2025-01-01T00:13:49.879518,-42.626518,-33.203667,1743.094238,0.103541,-0.415083,-0.250570,-0.868447,50.00,PERSP,36.00,24.00
43,2025-01-01T00:14:10.120482,-42.496170,-33.376499,1743.084351,0.105331,-0.414646,-0.251400,-0.868201,50.00,PERSP,36.00,24.00
44,2025-01-01T00:14:30.361446,-42.358894,-33.550705,1743.084351,0.107115,-0.414133,-0.252250,-0.867980,50.00,PERSP,36.00,24.00
45,2025-01-01T00:14:50.602410,-42.209282,-33.726501,1743.083130,0.108871,-0.413479,-0.253131,-0.867817,50.00,PERSP,36.00,24.00
46,2025-01-01T00:15:10.843373,-42.073139,-33.902725,1743.078735,0.110710,-0.413014,-0.253985,-0.867557,50.00,PERSP,36.00,24.00
47,2025-01-01T00:15:31.084337,-41.933350,-34.079990,1743.075439,0.112558,-0.412526,-0.254848,-0.867298,50.00,PERSP,36.00,24.00
48,2025-01-01T00:15:51.325301,-41.781780,-34.258255,1743.069824,0.114374,-0.411897,-0.255740,-0.867097,50.00,PERSP,36.00,24.00
49,2025-01-01T00:16:11.566265,-41.638290,-34.436924,1743.064819,0.116252,-0.411410,-0.256611,-0.866821,50.00,PERSP,36.00,24.00
50,2025-01-01T00:16:31.807229,-41.492043,-34.616093,1743.058228,0.118129,-0.410880,-0.257493,-0.866557,50.00,PERSP,36.00,24.00
51,2025-01-01T00:16:52.048193,-41.342922,-34.795612,1743.055542,0.120011,-0.410334,-0.258381,-0.866292,50.00,PERSP,36.00,24.00
52,2025-01-01T00:17:12.289157,-41.187252,-34.975422,1743.052124,0.121883,-0.409724,-0.259282,-0.866051,50.00,PERSP,36.00,24.00
53,2025-01-01T00:17:32.530120,-41.028923,-35.155312,1743.051147,0.123755,-0.409090,-0.260188,-0.865813,50.00,PERSP,36.00,24.00
54,2025-01-01T00:17:52.771084,-40.878441,-35.335106,1743.051392,0.125672,-0.408568,-0.261078,-0.865516,50.00,PERSP,36.00,24.00
55,2025-01-01T00:18:13.012048,-40.723053,-35.514786,1743.050659,0.127583,-0.408009,-0.261974,-0.865229,50.00,PERSP,36.00,24.00
56,2025-01-01T00:18:33.253012,-40.723053,-35.514786,1743.050659,0.127583,-0.408009,-0.261974,-0.865229,50.00,PERSP,36.00,24.00
57,2025-01-01T00:18:53.493976,-40.398006,-35.872917,1743.052490,0.131363,-0.406728,-0.263791,-0.864714,50.00,PERSP,36.00,24.00
58,2025-01-01T00:19:13.734940,-40.257488,-36.051601,1743.054565,0.133348,-0.406368,-0.264657,-0.864315,50.00,PERSP,36.00,24.00
59,2025-01-01T00:19:33.975904,-40.091949,-36.229156,1743.054565,0.135238,-0.405716,-0.265564,-0.864049,50.00,PERSP,36.00,24.00
60,2025-01-01T00:19:54.216867,-40.091949,-36.229156,1743.054565,0.135238,-0.405716,-0.265564,-0.864049,50.00,PERSP,36.00,24.00
61,2025-01-01T00:20:14.457831,-39.934799,-36.406155,1743.056885,0.137159,-0.405164,-0.266455,-0.863731,50.00,PERSP,36.00,24.00
62,2025-01-01T00:20:34.698795,-39.608936,-36.757038,1743.059692,0.140959,-0.403955,-0.268244,-0.863131,50.00,PERSP,36.00,24.00
63,2025-01-01T00:20:54.939759,-39.608936,-36.757038,1743.059692,0.140959,-0.403955,-0.268244,-0.863131,50.00,PERSP,36.00,24.00
64,2025-01-01T00:21:15.180723,-39.281677,-37.103218,1743.062378,0.144734,-0.402736,-0.270020,-0.862523,50.00,PERSP,36.00,24.00
65,2025-01-01T00:21:35.421687,-39.114567,-37.274124,1743.065796,0.146599,-0.402089,-0.270906,-0.862232,50.00,PERSP,36.00,24.00
66,2025-01-01T00:21:55.662651,-38.956440,-37.443928,1743.065063,0.148489,-0.401555,-0.271772,-0.861885,50.00,PERSP,36.00,24.00
67,2025-01-01T00:22:15.903614,-38.796295,-37.612022,1743.066040,0.150354,-0.400975,-0.272638,-0.861557,50.00,PERSP,36.00,24.00
68,2025-01-01T00:22:36.144578,-38.620796,-37.777519,1743.066040,0.152152,-0.400220,-0.273520,-0.861314,50.00,PERSP,36.00,24.00
69,2025-01-01T00:22:56.385542,-38.472103,-37.942886,1743.069580,0.154040,-0.399796,-0.274353,-0.860910,50.00,PERSP,36.00,24.00
70,2025-01-01T00:23:16.626506,-38.315247,-38.105843,1743.067749,0.155882,-0.399275,-0.275192,-0.860552,50.00,PERSP,36.00,24.00
71,2025-01-01T00:23:36.867470,-38.147945,-38.266068,1743.068848,0.157663,-0.398608,-0.276041,-0.860265,50.00,PERSP,36.00,24.00
72,2025-01-01T00:23:57.108434,-37.985321,-38.424374,1743.070801,0.159444,-0.397997,-0.276875,-0.859951,50.00,PERSP,36.00,24.00
73,2025-01-01T00:24:17.349398,-37.828632,-38.580994,1743.070312,0.161230,-0.397464,-0.277691,-0.859602,50.00,PERSP,36.00,24.00
74,2025-01-01T00:24:37.590361,-37.671562,-38.735241,1743.070923,0.162984,-0.396894,-0.278502,-0.859272,50.00,PERSP,36.00,24.00
75,2025-01-01T00:24:57.831325,-37.514248,-38.887089,1743.072510,0.164715,-0.396318,-0.279305,-0.858947,50.00,PERSP,36.00,24.00
76,2025-01-01T00:25:18.072289,-37.365105,-39.037014,1743.075928,0.166455,-0.395846,-0.280086,-0.858575,50.00,PERSP,36.00,24.00
77,2025-01-01T00:25:38.313253,-37.212833,-39.184189,1743.079712,0.168156,-0.395324,-0.280862,-0.858230,50.00,PERSP,36.00,24.00
78,2025-01-01T00:25:58.554217,-37.055435,-39.328133,1743.102051,0.169804,-0.394710,-0.281637,-0.857934,50.00,PERSP,36.00,24.00
79,2025-01-01T00:26:18.795181,-36.907143,-39.470394,1743.130981,0.171463,-0.394217,-0.282389,-0.857584,50.00,PERSP,36.00,24.00
80,2025-01-01T00:26:39.036145,-36.757427,-39.609238,1743.161865,0.173075,-0.393660,-0.283135,-0.857270,50.00,PERSP,36.00,24.00
81,2025-01-01T00:26:59.277108,-36.609901,-39.745564,1743.196411,0.174667,-0.393131,-0.283867,-0.856948,50.00,PERSP,36.00,24.00
82,2025-01-01T00:27:19.518072,-36.464836,-39.879234,1743.231201,0.176238,-0.392628,-0.284583,-0.856619,50.00,PERSP,36.00,24.00
83,2025-01-01T00:27:39.759036,-36.321873,-40.010006,1743.268433,0.177774,-0.392113,-0.285288,-0.856303,50.00,PERSP,36.00,24.00
84,2025-01-01T00:28:00,-36.179836,-40.137600,1743.307129,0.179283,-0.391611,-0.285978,-0.855988,50.00,PERSP,36.00,24.00
85,2025-01-01T00:28:20.240964,-36.037437,-40.262012,1743.340210,0.180746,-0.391068,-0.286659,-0.855700,50.00,PERSP,36.00,24.00
86,2025-01-01T00:28:40.481928,-35.904339,-40.384243,1743.373779,0.182207,-0.390627,-0.287317,-0.855371,50.00,PERSP,36.00,24.00
87,2025-01-01T00:29:00.722892,-35.767059,-40.502293,1743.405273,0.183607,-0.390096,-0.287968,-0.855095,50.00,PERSP,36.00,24.00
88,2025-01-01T00:29:20.963855,-35.632256,-40.617260,1743.414429,0.184977,-0.389586,-0.288603,-0.854819,50.00,PERSP,36.00,24.00
89,2025-01-01T00:29:41.204819,-35.508270,-40.730377,1743.414795,0.186348,-0.389200,-0.289212,-0.854491,50.00,PERSP,36.00,24.00
90,2025-01-01T00:30:01.445783,-35.380100,-40.839409,1743.417969,0.187656,-0.388727,-0.289813,-0.854216,50.00,PERSP,36.00,24.00
91,2025-01-01T00:30:21.686747,-35.257072,-40.945168,1743.420044,0.188933,-0.388278,-0.290397,-0.853940,50.00,PERSP,36.00,24.00
92,2025-01-01T00:30:41.927711,-35.141243,-41.048363,1743.412720,0.190193,-0.387901,-0.290959,-0.853641,50.00,PERSP,36.00,24.00
93,2025-01-01T00:31:02.168675,-35.025429,-41.147854,1743.403198,0.191405,-0.387495,-0.291508,-0.853367,50.00,PERSP,36.00,24.00
94,2025-01-01T00:31:22.409639,-34.910366,-41.243740,1743.400391,0.192568,-0.387061,-0.292043,-0.853119,50.00,PERSP,36.00,24.00
95,2025-01-01T00:31:42.650602,-34.797581,-41.336136,1743.397705,0.193697,-0.386651,-0.292559,-0.852872,50.00,PERSP,36.00,24.00
96,2025-01-01T00:32:02.891566,-34.692585,-41.425659,1743.403198,0.194796,-0.386284,-0.293056,-0.852618,50.00,PERSP,36.00,24.00
97,2025-01-01T00:32:23.132530,-34.588726,-41.511623,1743.407227,0.195852,-0.385909,-0.293536,-0.852381,50.00,PERSP,36.00,24.00
98,2025-01-01T00:32:43.373494,-34.495693,-41.595142,1743.427856,0.196893,-0.385635,-0.293992,-0.852108,50.00,PERSP,36.00,24.00
99,2025-01-01T00:33:03.614458,-34.398472,-41.674221,1743.437378,0.197868,-0.385283,-0.294436,-0.851888,50.00,PERSP,36.00,24.00
100,2025-01-01T00:33:23.855422,-34.398472,-41.674221,1743.437378,0.197868,-0.385283,-0.294436,-0.851888,50.00,PERSP,36.00,24.00
101,2025-01-01T00:33:44.096386,-34.213161,-41.821278,1743.445312,0.199687,-0.384584,-0.295271,-0.851490,50.00,PERSP,36.00,24.00
102,2025-01-01T00:34:04.337349,-34.131710,-41.890461,1743.456543,0.200552,-0.384314,-0.295656,-0.851275,50.00,PERSP,36.00,24.00
103,2025-01-01T00:34:24.578313,-34.045887,-41.954922,1743.480103,0.201350,-0.383969,-0.296028,-0.851113,50.00,PERSP,36.00,24.00
104,2025-01-01T00:34:44.819277,-33.970886,-42.017151,1743.489990,0.202128,-0.383718,-0.296376,-0.850921,50.00,PERSP,36.00,24.00
105,2025-01-01T00:35:05.060241,-33.900921,-42.075821,1743.504272,0.202868,-0.383494,-0.296703,-0.850732,50.00,PERSP,36.00,24.00
106,2025-01-01T00:35:25.301205,-33.838070,-42.131420,1743.517334,0.203576,-0.383324,-0.297009,-0.850532,50.00,PERSP,36.00,24.00
107,2025-01-01T00:35:45.542169,-33.768295,-42.182045,1743.530396,0.204202,-0.383034,-0.297304,-0.850410,50.00,PERSP,36.00,24.00
108,2025-01-01T00:36:05.783133,-33.711716,-42.229984,1743.535034,0.204809,-0.382842,-0.297574,-0.850256,50.00,PERSP,36.00,24.00
109,2025-01-01T00:36:26.024096,-33.657314,-42.274319,1743.549438,0.205370,-0.382656,-0.297824,-0.850116,50.00,PERSP,36.00,24.00
110,2025-01-01T00:36:46.265060,-33.603489,-42.314560,1743.570435,0.205874,-0.382442,-0.298058,-0.850009,50.00,PERSP,36.00,24.00
111,2025-01-01T00:37:06.506024,-33.559532,-42.352394,1743.587891,0.206358,-0.382328,-0.298266,-0.849870,50.00,PERSP,36.00,24.00
112,2025-01-01T00:37:26.746988,-33.512161,-42.384918,1743.605469,0.206765,-0.382115,-0.298461,-0.849798,50.00,PERSP,36.00,24.00
113,2025-01-01T00:37:46.987952,-33.479313,-42.415977,1743.610718,0.207166,-0.382055,-0.298628,-0.849669,50.00,PERSP,36.00,24.00
114,2025-01-01T00:38:07.228916,-33.445183,-42.442249,1743.620972,0.207497,-0.381920,-0.298780,-0.849596,50.00,PERSP,36.00,24.00
115,2025-01-01T00:38:27.469880,-33.412548,-42.464306,1743.630493,0.207775,-0.381772,-0.298913,-0.849547,50.00,PERSP,36.00,24.00
116,2025-01-01T00:38:47.710843,-33.391273,-42.484486,1743.635742,0.208035,-0.381736,-0.299021,-0.849462,50.00,PERSP,36.00,24.00
117,2025-01-01T00:39:07.951807,-33.370777,-42.499882,1743.641357,0.208228,-0.381642,-0.299112,-0.849425,50.00,PERSP,36.00,24.00
118,2025-01-01T00:39:28.192771,-33.355671,-42.512310,1743.642456,0.208387,-0.381598,-0.299181,-0.849381,50.00,PERSP,36.00,24.00
119,2025-01-01T00:39:48.433735,-33.350834,-42.522190,1743.643066,0.208522,-0.381649,-0.299225,-0.849310,50.00,PERSP,36.00,24.00
120,2025-01-01T00:40:08.674699,-33.339378,-42.526371,1743.645142,0.208570,-0.381569,-0.299258,-0.849322,50.00,PERSP,36.00,24.00
121,2025-01-01T00:40:28.915663,-33.334526,-42.526848,1743.644287,0.208571,-0.381499,-0.299270,-0.849349,50.00,PERSP,36.00,24.00
122,2025-01-01T00:40:49.156627,-33.334442,-42.524380,1743.645874,0.208538,-0.381485,-0.299259,-0.849367,50.00,PERSP,36.00,24.00
123,2025-01-01T00:41:09.397590,-33.349152,-42.520035,1743.644897,0.208489,-0.381590,-0.299222,-0.849345,50.00,PERSP,36.00,24.00
124,2025-01-01T00:41:29.638554,-33.362621,-42.511398,1743.644287,0.208380,-0.381659,-0.299168,-0.849360,50.00,PERSP,36.00,24.00
125,2025-01-01T00:41:49.879518,-33.362621,-42.511398,1743.644287,0.208380,-0.381659,-0.299168,-0.849360,50.00,PERSP,36.00,24.00
126,2025-01-01T00:42:10.120482,-33.396702,-42.482002,1743.627808,0.208004,-0.381767,-0.299003,-0.849462,50.00,PERSP,36.00,24.00
127,2025-01-01T00:42:30.361446,-33.415150,-42.460445,1743.624268,0.207723,-0.381755,-0.298896,-0.849573,50.00,PERSP,36.00,24.00
128,2025-01-01T00:42:50.602410,-33.445469,-42.437466,1743.617798,0.207432,-0.381882,-0.298761,-0.849635,50.00,PERSP,36.00,24.00
129,2025-01-01T00:43:10.843373,-33.480392,-42.410484,1743.608276,0.207091,-0.382004,-0.298607,-0.849718,50.00,PERSP,36.00,24.00
130,2025-01-01T00:43:31.084337,-33.519909,-42.380234,1743.593262,0.206707,-0.382151,-0.298432,-0.849806,50.00,PERSP,36.00,24.00
131,2025-01-01T00:43:51.325301,-33.565895,-42.346958,1743.580933,0.206288,-0.382345,-0.298236,-0.849890,50.00,PERSP,36.00,24.00
132,2025-01-01T00:44:11.566265,-33.608780,-42.308506,1743.564941,0.205795,-0.382448,-0.298026,-0.850037,50.00,PERSP,36.00,24.00
133,2025-01-01T00:44:31.807229,-33.662773,-42.267784,1743.552490,0.205284,-0.382660,-0.297790,-0.850148,50.00,PERSP,36.00,24.00
134,2025-01-01T00:44:52.048193,-33.721966,-42.223789,1743.537964,0.204736,-0.382908,-0.297534,-0.850258,50.00,PERSP,36.00,24.00
135,2025-01-01T00:45:12.289157,-33.776363,-42.174465,1743.523926,0.204107,-0.383043,-0.297265,-0.850442,50.00,PERSP,36.00,24.00
136,2025-01-01T00:45:32.530120,-33.844055,-42.123455,1743.482910,0.203469,-0.383305,-0.296970,-0.850580,50.00,PERSP,36.00,24.00
137,2025-01-01T00:45:52.771084,-33.912594,-42.068363,1743.369629,0.202777,-0.383545,-0.296658,-0.850746,50.00,PERSP,36.00,24.00
138,2025-01-01T00:46:13.012048,-33.987881,-42.010258,1743.246338,0.202054,-0.383840,-0.296324,-0.850901,50.00,PERSP,36.00,24.00
139,2025-01-01T00:46:33.253012,-34.059841,-41.947315,1743.127319,0.201262,-0.384053,-0.295977,-0.851114,50.00,PERSP,36.00,24.00
140,2025-01-01T00:46:53.493976,-34.136169,-41.881062,1743.025757,0.200432,-0.384294,-0.295610,-0.851328,50.00,PERSP,36.00,24.00
141,2025-01-01T00:47:13.734940,-34.225697,-41.812817,1742.904175,0.199589,-0.384644,-0.295218,-0.851504,50.00,PERSP,36.00,24.00
142,2025-01-01T00:47:33.975904,-34.316833,-41.740997,1742.787598,0.198700,-0.384994,-0.294808,-0.851696,50.00,PERSP,36.00,24.00
143,2025-01-01T00:47:54.216867,-34.403980,-41.664146,1742.672363,0.197741,-0.385252,-0.294388,-0.851948,50.00,PERSP,36.00,24.00
144,2025-01-01T00:48:14.457831,-34.501385,-41.585304,1742.571777,0.196770,-0.385618,-0.293942,-0.852161,50.00,PERSP,36.00,24.00
145,2025-01-01T00:48:34.698795,-34.600876,-41.502483,1742.462402,0.195749,-0.385961,-0.293481,-0.852400,50.00,PERSP,36.00,24.00
146,2025-01-01T00:48:54.939759,-34.699993,-41.416210,1742.385864,0.194682,-0.386291,-0.293004,-0.852658,50.00,PERSP,36.00,24.00
147,2025-01-01T00:49:15.180723,-34.809734,-41.327164,1742.383423,0.193597,-0.386700,-0.292505,-0.852892,50.00,PERSP,36.00,24.00
148,2025-01-01T00:49:35.421687,-34.916252,-41.234173,1742.383545,0.192454,-0.387055,-0.291994,-0.853164,50.00,PERSP,36.00,24.00
149,2025-01-01T00:49:55.662651,-35.029228,-41.138432,1742.392334,0.191286,-0.387461,-0.291463,-0.853424,50.00,PERSP,36.00,24.00
150,2025-01-01T00:50:15.903614,-35.151505,-41.040031,1742.370728,0.190100,-0.387939,-0.290909,-0.853661,50.00,PERSP,36.00,24.00
151,2025-01-01T00:50:36.144578,-35.264481,-40.936954,1742.374878,0.188839,-0.388296,-0.290350,-0.853969,50.00,PERSP,36.00,24.00
152,2025-01-01T00:50:56.385542,-35.264481,-40.936954,1742.374878,0.188839,-0.388296,-0.290350,-0.853969,50.00,PERSP,36.00,24.00
153,2025-01-01T00:51:16.626506,-35.510742,-40.722355,1742.377930,0.186246,-0.389154,-0.289175,-0.854546,50.00,PERSP,36.00,24.00
154,2025-01-01T00:51:36.867470,-35.510742,-40.722355,1742.377930,0.186246,-0.389154,-0.289175,-0.854546,50.00,PERSP,36.00,24.00
155,2025-01-01T00:51:57.108434,-35.768959,-40.495457,1742.369873,0.183526,-0.390076,-0.287934,-0.855133,50.00,PERSP,36.00,24.00
156,2025-01-01T00:52:17.349398,-35.907948,-40.378143,1742.374146,0.182137,-0.390616,-0.287285,-0.855402,50.00,PERSP,36.00,24.00
157,2025-01-01T00:52:37.590361,-36.040482,-40.256721,1742.372192,0.180685,-0.391057,-0.286631,-0.855728,50.00,PERSP,36.00,24.00
158,2025-01-01T00:52:57.831325,-36.181171,-40.132900,1742.373169,0.179224,-0.391581,-0.285956,-0.856021,50.00,PERSP,36.00,24.00
159,2025-01-01T00:53:18.072289,-36.315979,-40.005211,1742.367676,0.177705,-0.392016,-0.285276,-0.856366,50.00,PERSP,36.00,24.00
160,2025-01-01T00:53:38.313253,-36.463127,-39.875839,1742.375610,0.176190,-0.392569,-0.284572,-0.856659,50.00,PERSP,36.00,24.00
161,2025-01-01T00:53:58.554217,-36.609138,-39.743359,1742.367676,0.174643,-0.393111,-0.283856,-0.856965,50.00,PERSP,36.00,24.00
162,2025-01-01T00:54:18.795181,-36.750214,-39.607433,1742.364746,0.173041,-0.393572,-0.283136,-0.857316,50.00,PERSP,36.00,24.00
163,2025-01-01T00:54:39.036145,-36.903820,-39.469776,1742.360107,0.171449,-0.394155,-0.282392,-0.857614,50.00,PERSP,36.00,24.00
164,2025-01-01T00:54:59.277108,-37.048687,-39.328514,1742.358154,0.169801,-0.394640,-0.281647,-0.857964,50.00,PERSP,36.00,24.00
165,2025-01-01T00:55:19.518072,-37.204193,-39.185612,1742.349976,0.168162,-0.395241,-0.280878,-0.858262,50.00,PERSP,36.00,24.00
166,2025-01-01T00:55:39.759036,-37.358559,-39.039791,1742.344727,0.166485,-0.395796,-0.280104,-0.858586,50.00,PERSP,36.00,24.00
167,2025-01-01T00:56:00,-37.510361,-38.891148,1742.335571,0.164771,-0.396310,-0.279323,-0.858934,50.00,PERSP,36.00,24.00
168,2025-01-01T00:56:20.240964,-37.664536,-38.740437,1742.327393,0.163046,-0.396862,-0.278529,-0.859266,50.00,PERSP,36.00,24.00
169,2025-01-01T00:56:40.481928,-37.828964,-38.588280,1742.322021,0.161335,-0.397521,-0.277714,-0.859548,50.00,PERSP,36.00,24.00
170,2025-01-01T00:57:00.722892,-37.983044,-38.432632,1742.316772,0.159560,-0.398039,-0.276905,-0.859901,50.00,PERSP,36.00,24.00
171,2025-01-01T00:57:20.963855,-38.137886,-38.275063,1742.318237,0.157769,-0.398567,-0.276087,-0.860249,50.00,PERSP,36.00,24.00
172,2025-01-01T00:57:41.204819,-38.137886,-38.275063,1742.318237,0.157769,-0.398567,-0.276087,-0.860249,50.00,PERSP,36.00,24.00
173,2025-01-01T00:58:01.445783,-38.458477,-37.954514,1742.317139,0.154172,-0.399739,-0.274414,-0.860893,50.00,PERSP,36.00,24.00
174,2025-01-01T00:58:21.686747,-38.616024,-37.791225,1742.314819,0.152339,-0.400285,-0.273571,-0.861234,50.00,PERSP,36.00,24.00
175,2025-01-01T00:58:41.927711,-38.779644,-37.626492,1742.313110,0.150516,-0.400909,-0.272712,-0.861536,50.00,PERSP,36.00,24.00
176,2025-01-01T00:59:02.168675,-38.930260,-37.459118,1742.310913,0.148623,-0.401350,-0.271870,-0.861926,50.00,PERSP,36.00,24.00
177,2025-01-01T00:59:22.409639,-39.100552,-37.291618,1742.306641,0.146805,-0.402056,-0.270989,-0.862186,50.00,PERSP,36.00,24.00
178,2025-01-01T00:59:42.650602,-39.263603,-37.122112,1742.308228,0.144947,-0.402671,-0.270114,-0.862487,50.00,PERSP,36.00,24.00
179,2025-01-01T01:00:02.891566,-39.425632,-36.951145,1742.309326,0.143079,-0.403276,-0.269236,-0.862791,50.00,PERSP,36.00,24.00
180,2025-01-01T01:00:23.132530,-39.577744,-36.778419,1742.310059,0.141159,-0.403745,-0.268372,-0.863158,50.00,PERSP,36.00,24.00
181,2025-01-01T01:00:43.373494,-39.746212,-36.605377,1742.314331,0.139304,-0.404431,-0.267475,-0.863416,50.00,PERSP,36.00,24.00
182,2025-01-01T01:01:03.614458,-39.902313,-36.430763,1742.312012,0.137398,-0.404972,-0.266595,-0.863740,50.00,PERSP,36.00,24.00
